1000000;1000000
97566,166675
666928,476132
75965,47805
722581,880831
138274,225231
475810,714134
729623,87502
371784,812845
46512,114914
563877,296156
965211,99840
222272,9712
956355,23167
980981,524398
290727,581470
465622,42154
758735,870365
336499,188803
408180,802550
564109,724000
255281,447850
623335,102820
233428,859284
803371,511291
711715,364681
879260,710435
623742,586431
478514,568973
488186,599643
425269,136285
173004,553263
805688,181234
468093,77474
654799,553905
164519,322613
339520,67366
889494,855897
942875,16123
938858,135213
544694,993166
1488,992256
197982,836836
598805,835336
573689,129726
549082,544315
198918,324717
869400,161054
211344,567621
582962,281183
261081,859250
63549,990309
81167,328924
893423,788583
785246,765548
502732,686288
63592,181701
932909,735102
50339,47188
732917,720187
87694,774494
906060,894136
580139,988410
833684,538510
137390,981453
105245,765567
460244,178975
7945,348079
281016,685384
71966,86353
602520,80567
957623,127052
959138,624152
24791,67563
884905,789610
641429,527975
162710,10651
827686,426710
869001,344253
793745,798874
606193,789138
234077,345870
699855,548659
473501,643775
685731,109496
738357,849271
298366,646459
861733,404895
766614,552961
834361,664393
536444,345624
166688,753150
979041,165562
876356,246544
970667,734289
130242,778567
218811,94566
570458,781848
160786,168852
53919,339043
318447,610221
805227,598322
942113,851261
406367,899512
383012,984887
327402,715128
263202,971112
833740,410358
81898,954007
211914,679587
123195,669535
225795,28874
470067,176844
562483,982854
482552,727685
52283,522879
577634,667620
395820,379800
391021,861516
534649,685442
413324,479697
130136,985971
39127,941676
929941,135261
403876,175858
274684,415325
683316,166952
209537,998113
278869,383904
910248,77731
267044,317423
6387,293417
602244,419442
461417,591071
455108,680852
816548,635026
404061,528047
387682,124425
505769,469142
483152,310218
693285,534895
481707,480423
40078,693376
136971,558237
441990,585443
527847,695667
301174,146816
89241,315022
352699,76924
542760,980999
100326,767279
864550,68949
980749,52547
242548,271697
784453,30783
804326,54590
929222,455335
268959,783240
152440,734843
541469,439355
622626,409486
987089,253700
797409,182743
476815,343948
207988,747470
583230,193644
690263,129835
190912,51229
437527,150135
174974,186484
556336,319757
950097,373796
678083,722351
382830,792335
100894,614642
825323,458701
276372,949616
486004,765633
926518,157142
986868,145734
417406,865802
534901,404862
230222,627294
648269,462914
757052,534566
358487,968279
155613,412081
523483,538777
608037,51384
125919,768021
638738,907099
194168,392729
209100,479717
921334,522332
673367,926826
521154,929275
786971,490771
302069,143210
50606,609261
227656,848201
367773,366950
538454,170932
471787,967036
889476,180796
587825,953182
958139,701242
700235,505264
635287,801206
699757,368916
93301,280449
154818,761183
901756,42289
337351,946088
923502,130841
155573,626282
399496,177840
487107,901580
617377,632781
499288,730245
484279,59709
391219,323446
350933,191070
656838,154092
355503,999376
976056,21106
498430,384051
459299,926433
852655,73119
330873,114363
998587,787271
953133,739184
355864,646605
798733,877356
548928,54667
916502,574880
627923,120920
653170,237280
652255,62574
18444,529623
380333,403637
114746,946930
886330,222458
18943,739338
646258,78014
40666,725206
918907,336001
499084,2134
898804,441482
502964,811165
574274,903669
946716,921554
307511,939499
117073,972143
515507,865922
739475,354169
661103,429775
846427,556389
210076,649590
732044,378458
55076,848423
546461,314962
274367,354816
553965,233165
205277,656369
348649,516804
117175,61211
638468,798963
526375,925023
438332,254684
999705,887422
867254,823419
857314,237499
885030,677957
898493,166505
57600,588683
839583,215136
564037,56950
114711,897902
394286,669162
991822,66202
744251,251907
87960,817913
757874,976919
836316,362201
717840,814731
54450,480545
344396,391473
233034,637171
294058,448122
139835,932582
813991,82302
216535,936265
781742,202473
1181,324637
833233,768339
886582,120200
894171,348710
725818,659355
391339,72211
733784,993626
384028,926980
304662,70927
599982,878110
916743,291429
739194,154216
50640,396928
173236,191749
633161,409396
855092,180671
267183,328358
374615,155003
246766,477686
254178,932373
127807,119570
97961,743851
543554,10723
619476,626271
592807,148873
170320,537562
564579,980353
591535,158464
901877,472595
630350,57105
786123,356647
349868,912635
818146,456443
456293,963124
138562,670685
460256,860768
492517,552297
178220,264073
892426,995522
864356,878039
848057,101752
629067,157641
570764,930819
239448,413289
259515,710109
289596,586383
114365,219507
561888,202636
933950,30218
96451,148297
485201,920434
486216,803833
32114,583096
405531,199076
719426,945586
756590,253486
258407,817958
727770,943926
405192,140495
925031,192200
448879,499258
862525,850057
521823,684916
764591,665268
500286,917614
265698,984951
423440,279201
756844,119168
516237,901759
188721,843338
328682,433076
735207,855653
695428,582462
871385,496187
836708,704853
591250,942312
324866,985539
92184,170985
174391,587053
6682,294014
85217,139964
520704,143518
679707,181495
190194,78915
888670,952340
887609,674636
844507,37412
484399,370074
403243,554627
299675,666385
238029,350733
769003,741604
137624,257635
215451,168389
528156,908764
774684,671566
597752,604738
575767,697428
874170,649387
702462,978009
613325,603757
466122,715273
433341,422485
85420,484501,5952
147641,661703
384844,25222
973653,933157
164917,629052
625806,147405
497682,433184
232695,553876
690651,491779
478733,64857
242168,807682
498024,784780
933369,204331
708536,114958
195621,416800
941562,971777
310208,545588
389805,313390
933657,217241
783483,313749
78306,221442
299848,93479
18825,933131
882854,851477
335361,272789
271373,619489
327382,708910
879403,109883
886481,236829
337455,290746
602692,579590
871974,179327
758867,551392
291620,342062
227910,730394
47351,273297
340377,144969
100410,133516
91118,896600
182035,771374
896578,518878
376167,20100
950803,462841,9505
349579,424066
336344,756613
394332,840777
414014,295565
528994,881918
101394,669286
447142,325365
574845,546781
263265,29753
241158,969530
628626,606281
629864,856421
93300,147826
746707,272875
600519,948212
377609,482776
681583,255062
300002,599363
163779,953512
237653,613523
610363,885318
203979,578033
99356,423607
46942,660495
963621,345502
7464,381340
344818,795963
561282,692472
309866,855963
595874,675376
617378,128001
6134,222866
823558,512869
736079,672041
682880,887454
627215,116083
665926,727309
701114,636306
767252,410932
339711,856479
864762,747022
608508,473537
114387,189193
391624,308523
812632,465314
548516,794954
608990,517310
841764,989798
406004,863929
925230,588511
779308,142810
747324,108398
135497,821456
153437,343270
890471,73338
764026,818150
464316,776251
967077,149429
749528,250812
591084,414711
184298,981695
929918,473385
740726,958670
695446,529641
539722,815162
932781,31900
873293,296811
474663,961277
654683,60658
456342,147434
525858,884495
615748,508771
394137,398612
640979,827198
493824,210034
54273,140128,4674
766080,672793
265025,954022
514556,215596
51288,934892
320625,762278
170223,124374
422143,584336
1850,704304
649787,826919
223730,735356
259130,591630
20873,523783
308519,837087
687981,851433
733675,525699
535286,150627
90903,99217
911975,79811
328616,201643
183923,557094
973243,440604
83698,753187
294664,802792
229840,193789
22880,706608
269977,835775
389663,872181
258213,907159
496378,859975
481126,69050
507995,704768
922154,739546
98748,348942
105616,976487
942715,44061
887793,957781
592742,120672
588872,412396
704217,831611
915618,238614
645503,191457
427308,450656
120084,811923
984100,501252
27662,856826
294074,118447
482495,116279
818624,119208
470657,737180
489747,453030
376272,89197
67225,803129,4400
976089,868485
795203,920052
604255,168182
299585,822563
547379,8616
133974,273241
694005,982706
620215,880685
385894,499249
227767,941617
766209,872135
610072,805367
717451,23590
119158,168779
842214,488056
414397,879608
219988,719016
111149,738035
257013,868429
134426,57343
205037,209945
789761,814211
615052,270404
488547,550708
911633,568796
362662,949986
576241,729542
241421,738658
762390,55776
376232,555230
688995,176529
26418,488720
64644,84866
20228,273690
765563,874335
412997,695931
844344,18896
802946,693651
819054,397770
981419,980126
366814,232265
797777,145101
59579,38436
462789,102460
646279,492570
580740,555687
562535,829370
429501,783675
890019,914603
801797,130190
949995,320047
751044,876872
531582,568230
514018,721587
581544,867107
7784,596096
910352,874411
886262,146304
899961,256055
616742,666190
927223,661951
929634,862517
189197,190232
913582,763952
361732,472934
802563,922062
823634,650198
396931,997244
239790,688049
917769,177784
350905,840099
67290,583582
868898,615940
473612,620037
875718,332888
528290,530175
224248,245227
615390,473857
55002,133079
956113,519786
907568,675485
128175,123909
866413,705742
176813,834695
797561,839497
427653,418548
798962,118308
964417,275481
20854,227828
508434,969064
722147,963167
956171,281555
606520,128261
449172,836874
603811,597663
402946,195459
990649,997269
527971,869480
319970,118834
888012,689881
479852,181647
898984,540624,1232
415930,868635
538654,392088
215381,628155
513983,649169
959634,289209
751860,363096
541081,478700
478664,200563
82220,923159
64205,546501
643493,585213
931149,349805
926776,707292
890169,506676
547100,951239
406319,294165
700007,616746
792037,497877
428341,157202
928724,853792
377052,346698
129767,785447
587061,800348
328625,429741
561570,726191
335247,728624
935524,593130
543287,499826
174662,566892
91293,714910
867478,248353
295595,103561
254122,566943
92526,721955
472599,709955
597403,699289
49903,794087
442438,817800
517030,97130
815992,939677
139460,225572
622091,662870
483662,484382
119827,644741
293542,481956
124164,152457
142331,879701
883228,433634
36208,574753
439231,816535
724800,962431
662586,93466
797619,120879
144015,776595
91463,700338
807902,697513
212548,178471
579077,265629
967438,877100
707436,597776
126368,553534
753067,150453
331607,651479
960639,884051
482419,253203
551512,627847
653567,546204
817156,560925
524102,532231
783060,809845
942393,29168
58951,996535
116671,920154
899966,632850
183719,580394
199347,300598
421123,301597
882073,276486
422866,529780
85834,282053
450192,790740
144757,656334
755601,625032
300251,452148
603820,584884
575896,42051
518217,108524
441655,428258
626931,685723
159804,536592
573225,119592
330906,654176
448822,70708
146638,756015
176721,814241
220691,175112
506843,944540
462496,427690
658939,982668
60921,809855
306757,157011
263537,994273
408135,689255
90868,729097
111376,308578
407192,572829
986244,415050
773794,535311
725088,522321
224822,913741
66593,782969
456052,69665
377226,970742
561658,953928
394756,865573
715232,309736
886598,461050
252655,656603
847769,732745
526543,482412
597931,426249
635429,2765
908229,886940
799155,618345
175593,572305
486852,743952
372999,185362
204515,383423
705102,379867
364020,612523
244920,42087
199109,413135,8617
965238,984418
441958,798467
178119,97460
992021,532255
243479,642733
540572,625625,1108
40692,553318
878779,595620
118358,939348
971143,379057
605239,336604
836395,164055
822771,151661
819813,7867
144507,463672
838587,681178
825569,403600
346425,195920
64713,749798
873823,342097
840813,46596
941942,793882
379699,107118
366088,784648
321798,115428
871898,354408
1407,816483
237220,483990
565773,603857
432144,644954
387575,214520
892793,420061
811612,790558
274735,596417
428998,681596
698109,555976
794375,998266
734548,499944
690644,921292
599111,427207
307751,467563
158655,970151
292574,830376
809591,526826
460168,145594
385979,815688
250277,757851
897065,73903
672846,337544
31908,176571
270619,666473
827717,307268
928173,433757
942588,416723
173952,868920
354419,3248
38713,71603
594343,105634
194097,117967
993352,510862
626661,702692
17001,78161
391250,475831
991558,775673
459812,948696
774176,304433
127661,571108
727674,122289
771095,253802
793387,680114
693719,115413
614299,464122
621034,842128
995609,931015
716053,206874
763761,497912
804639,887281
791027,623036
660745,296447
372341,205395
325552,703461
179152,182004
985532,652716
323266,266639
921919,12729
857700,408746
317594,894494
735292,443136
977904,371361
967463,567717
517196,362454
917850,938466
944992,140067
202156,790407
80515,436583
694849,440644
114224,681852
344827,500443
456873,436260
105494,18019
784922,517401
796893,539067
672370,109081
554866,638065
729030,269927
141151,244298
396832,249088
888237,861806
867525,39112
735586,815780
325983,197229
648136,993702
280399,686741
538252,336463
245736,748911
526549,941108
687414,376098
64828,626059
167525,437196
548814,558048
434104,622163
994854,660870
566421,662089
715056,533376
16154,504128
861448,198778
223599,214798
857526,336434
795595,440625
498453,281348
460444,220421
585250,65565
441228,792381
339027,791679
709164,770322
432142,300353
78055,292461
700036,275724
452046,783126
545196,997137
912157,803981
368277,876258
387635,914550
360429,626410
158655,293273
178895,380855
484215,245871
480513,777713
35518,18134
28224,836181
346856,986187
624774,742533
335090,27733
450275,399357
389541,775583
42703,862898
452246,730585
382634,161900
535378,740059
322039,337927
66551,62580
515016,753820
717745,842786
741141,250758
897503,625473
280282,324421
340644,243493
725384,98148
269489,646659
914683,707993
472196,106706
713728,535345
988758,626694
783166,129293
675652,694278
930584,648728
830406,37104
455005,488782
254920,613938
878148,41774
738668,422097
639692,747794
397827,23151
619336,51012
718320,997653
896472,407449
438897,637899
241200,85277
178531,359187
841451,592863
389819,842034
770369,340672
492246,698224
631357,470546
305040,585956
552299,901465
139873,734777
157328,705363
328010,985759
927254,625886
652486,128671
634012,427107
242258,486994
547455,120742
130156,93526
597988,808733
879803,172596
195024,10780
233521,347773
824990,621570
679599,111023
635983,12532
615329,57168
22255,258010
414696,66222
377679,394989
514807,318006
502525,382186
865486,27026
237345,111147
875605,777147
220688,76793
259527,963138
906078,153858
812862,35872
7147,629388
5378,862271
91827,56539
459718,971614
781032,378495
750741,70625
938173,834093
594198,105485
428086,140686
246319,541738
689040,682505
675559,57891
882497,140094
772189,403578
951172,161379
247773,329001
864210,24372
547078,115439
291799,272181
730612,495617
560587,731520
173338,977201
681246,349866
116550,333114
990782,111503
360723,92053
774025,999280
738027,342726
229254,322271
736475,362174
635622,193097
94405,306393
620163,778149
574089,512400
360686,351833
421087,17094
128069,584607
903927,232509
604968,372108
281050,404337
55108,183085
189844,876266
898691,105638
914310,177981
627519,928993
815089,23196
488844,322832
277541,927330
314387,52481
893108,638010
817093,857673
580995,953668
395297,429634
938808,107498
414731,82527
763381,936304
71435,849392
152850,10166
234503,970808
567646,813452
935679,953951
30447,425838
947485,718802
396498,470823
701340,535833
507635,130187
350558,297054
38871,215400
834744,233599
419291,897668
194159,430397
789545,883524
154274,214913
728382,603569
677863,381024
67655,877486
94214,798219
564698,663488
540331,993452
780819,88784
191605,312692
204167,953680
380486,438215
706679,468429
562468,575471
31315,221189
713315,883163
22495,291658
709672,208171
341826,403792
329171,434103
367512,2665
23199,30227
668474,529043
538465,238213
225905,440631,8418
128047,75696
592546,702999
799242,816509
118988,948201
989306,70870
447595,640573
179812,937930
271436,876817
271252,375549
481236,817513
414001,96890
908598,554591
731027,586471
309060,87334
369990,512835
709601,937195
574540,676043
786992,171569
904630,11306
69346,992541
25522,23368
746445,301922
815504,304821
467097,287154
535458,933215
209929,298400
463449,475415
723107,632749
229868,754545
910919,861288
226249,770664
674783,207803
439127,724265
87099,719774
705974,412926
331618,557603
186518,813045
197073,213146
176015,16811
183856,897961
543606,165600
804932,128265
338781,506275
230867,540585
567753,914330
264811,182861
53700,285553
179904,614261
474552,721358
624593,905112
624604,91993
63197,860647
907313,646055
707508,611042
948354,71072
830778,804679
626323,779987
419866,398327
631759,191311
881472,134300
633328,510974
933004,846214
509030,31828
342865,115639
10486,307610
20619,272496
103466,811475
366829,224783
835844,342725
254259,25215
387414,359974
112697,415710
139895,718633
494866,678867
699528,784278
397039,109237
671523,145385
415713,948642
394256,321336
764704,874496
199895,246205
758486,725476
507145,693244
281782,867686
21826,925291
917088,447321
616672,83116
762043,959294
167377,896694
138799,617508
693946,395625
447484,530052
846693,420622
656048,930907
803991,291164
308046,743506
386253,413220
321318,427280
855980,805832
96587,726453
736422,482532
596986,340423
441384,2515
970616,444710
810918,6785
398893,918157
271984,686671
625172,265831
148632,878528
641507,984227
13803,765313
91865,237427
715007,964071
903904,885755
452799,807594
525730,948151
779486,578209
81495,490642
106556,608389
682497,447259
384539,99129
381271,755013
175451,911379
578796,989837
684409,800407
646911,607694
378114,363986
845398,319232
366055,147226
611398,215104
918113,767196
743123,145249
609996,973185
923141,533838
446129,901755
775472,658755
858084,481449
726588,51269
401863,284380
673372,830636
637447,350586
740636,981562
966289,987197
600037,940317
191858,816742
14267,849988
831548,15998
418194,578497
342885,657039
547130,500232
682074,570245
790016,135651
616552,528471
154393,623798
170848,525062
678291,737951
429670,408387
255766,377097
618555,828172
486484,347834
270773,950732
470335,850551
778901,566900
850567,257044
702215,579758,8701
478406,915825
61875,22268
953584,566984
81804,1155
353203,213477
707618,642055
655638,801479
563263,236105
162432,826900
403523,637909
865770,843050
822178,642476
2793,197244
495141,672635
148923,226867
984347,71632
467093,406363
449758,905348
995506,969563
869858,174031
101255,772704
465132,180648
765594,188928
347399,193339
382345,742644
383329,214810
356453,285757
648081,758531
784044,191664
43393,199335
257852,331283
64241,949783
214409,765833
751958,774838
253679,70835
361593,754698
377137,368059
305769,325209
876138,69477
484042,476381
761184,450775
160672,563139
873053,428211
579710,303091
834420,777877
918637,699033
483105,508164
320828,176353
627652,759547
135945,935849
769364,992232
181784,95520
544369,34401
107928,963168
37051,727137
458658,862199
233667,348372
985842,471869
600951,999012
466366,261498
782879,257125
8865,862610
978149,415652
476705,247354
229375,611486
949461,500148
920144,763762
906273,727894
27149,383911
409440,600616
98752,351311
687420,756420
884999,224061
383270,601159
575837,635937
585018,224872
993416,228606
845960,875951
343941,769336
546879,643358
653439,539469
837677,63619
831017,968658
736535,265756
25594,532547
641754,884925
539902,140509
627203,612038
354094,643836
258185,425591
710815,743059
271233,849624
106482,844383
231550,970390
330741,168835
954435,347839
23123,572086
771464,686549
969811,311393
730876,849065
940254,199222
289738,408352
884221,582481
999250,967780
150229,752313
995874,317714
189338,100881
186690,791962
352756,348975
39162,27054
686077,829645
508703,772362
687143,426363
918759,506543
160169,656928
552158,213415
482800,690363
541955,259770
166654,674798
754404,189205
609074,153272
102493,63530
863401,106259
852294,374515
516672,617235
388020,368521
298704,970549
75238,39011
86869,387474
870132,444111
659703,743570
560355,523266
762149,503573
613374,293425
936828,954496
878794,319734
906331,862397
235050,373096
936600,772923
426466,572862
667039,728194
274682,500384
697920,513927
138029,626630
182387,107958
25965,249686
451897,919877
489749,229514
819231,736642
200912,438719
648347,202904
313199,788116
341689,809347
531630,908328
480459,940740
39887,732927
605618,877228
440556,565738
154084,81069
303668,217331
545595,441207
974131,202720
341804,969556
123292,148604
185539,596796
942422,773257
60714,678531
948890,31336
543509,285550
175175,496791
907493,157599
845049,632298
43065,815585
734262,638365
392418,129732
67541,64698
594480,225050
446700,950883
648286,870044
478847,759066
411353,366237
976920,376694
393014,237454
781951,658615
835271,536057
638444,489303
189531,838715
28939,590665
533672,328083
728633,980238
331258,140527
690122,604608
438163,952954
485792,867089
788719,254752
670844,998400
845070,174218
818426,189094
450376,813041
947224,225657
926717,738593
838936,25297
161033,257708
967790,204957
632306,15241
735398,913778
491636,138205
929355,847901
888341,846242
484224,994331
403397,788475
478153,65499
13942,154095
690993,108246
50563,590424
33177,998956
827956,944593
595922,924764
533131,105412
157015,856698
982909,172026
255874,353680
995858,374736
269135,437653
44378,43869
891109,814397
383904,458406
454678,51495,3605
258235,90126
326911,615057
403675,276022
356704,324141
560882,344112
729336,983269
377000,735043
932006,751956
351617,513130
950231,177086
148199,123303
216802,952361
720152,535982
136167,545261
526511,248088
996096,569724
25496,49360
343138,100772
716994,873339
751246,42460
813403,718315
764523,610191
376417,784582
604957,736578
630243,669286
122110,621517
497957,887987
457902,640787
499808,73665
119831,541306
310316,835427
766177,107813
197934,682423
599503,201611
783729,447471
628629,319630
993995,640805
151517,951370
367263,637752
94486,425414
827587,205152
238416,98845
613388,455973
397561,596001
346661,182877
168919,500602
464674,369408
281370,188018
829178,51705
433446,232244
784393,896052
438535,800075
234380,423959
484565,550237
693982,897437
479196,786941
656032,397771
899727,456236
401701,443093
63166,145778
899543,672952
893365,20356
585727,561695
47643,461909
403430,912126
73876,758822
231309,783032
323699,576886
754907,586867
608430,20198
704025,861224
301742,624455
890180,83582
635702,575422
50836,897539
127914,798359
737481,828168
202878,593462
454793,417275
70318,287810
146658,431324
928431,318352
71663,280635
757589,332921
910416,591186
56952,751204
448995,831760
938962,745873
175119,191235
948574,394586
853339,733651
539329,634357
304628,508013
996738,92262
726479,161178
140046,644642
366185,283959
640713,959961
893824,803525
553426,218267
403137,34132
793863,340153
978755,229364
130178,593018
275647,721436
126024,831190,1476
801353,123966
511312,256823
389953,44472
460473,966527
440909,17449
463772,742002
229657,189646
903808,729902
508423,912705
164257,600982
418375,332698
992414,589415
858496,950805
222732,878260
231565,885131
108502,462241
754899,928247
591728,571129
874696,731461
264072,327925
958194,446320
825360,601007
676592,401103
339087,779881
386519,449419
270572,96657
298707,170733
49460,675609
34677,167331
648539,242020
186465,923948
164174,131830
614458,599407
21167,53804
720810,621375
842790,9783
399575,952992
726910,597760
253851,38341
464856,210823
689619,337132
104614,497549
7499,635443
590579,194710
628165,972939
504431,689815
277750,708829
488470,199862
346371,563358
214168,202556
834183,225485
212462,406781
727927,355063
806057,631647
736595,938436
212168,736301
681811,141533
707490,949578
490401,138265
818510,818768
896374,847352
761110,924018
500706,692737
122816,7744
742175,565030
272748,426139
784275,46372
679192,900836
115611,117363
